집단,국민연금 월지급액,생애평균소득,소득대체율,평균임금대비,퇴직연금 월지급액,합산연금액,합산소득대체율,평균임금대비
1,100.59836373597676,264.44848484848484,0.3804081683191128,0.39502558163171736,48.933606073353886,149.53196980933063,0.5654483892959516,0.5871760847074547
2,115.01690061123206,410.8633333333334,0.27993955965381523,0.45164370844712554,79.234683187843,194.25158379907506,0.4727888035739582,0.7627792542879063
3,88.3122697488196,226.05806451612904,0.39066188564362675,0.34678104520966996,40.85956224060823,129.17183198942783,0.5714099705574164,0.5072267198696974
4,83.52348659243768,172.9838709677419,0.48283973601222724,0.3279766454023059,39.130379760802114,122.65386635323979,0.709047991972109,0.48163223631280505
5,91.87947056257221,235.6516129032258,0.3898953604883834,0.3607885849341537,43.683629672289904,135.5631002348621,0.5752691380497078,0.5323236932423775
6,61.4081021746247,164.74285714285716,0.37275122721329595,0.24113484929134885,23.52456135659777,84.93266353122247,0.5155468650004832,0.3335101443499274
