집단,국민연금 월지급액,생애평균소득,소득대체율,평균임금대비,퇴직연금 월지급액,합산연금액,합산소득대체율,평균임금대비
1,96.90132906026375,264.44848484848484,0.3664279986923848,0.38050821555487857,96.49895754534268,193.40028660560642,0.7313344476766985,0.7594364149364236
2,111.76802942540657,410.8633333333334,0.27203213418591715,0.4388861726168656,104.52886982171852,216.29689924712508,0.526444882516794,0.8493459064053925
3,85.4840588065293,226.05806451612904,0.37815089229179033,0.33567534099178054,79.92283326043933,165.40689206696862,0.7317009124227328,0.6495130866754009
4,80.67067878286873,172.9838709677419,0.46634797991029026,0.31677435520187935,87.32396254817465,167.9946413310434,0.9711578333356358,0.6596745557112298
5,88.68528380656922,235.6516129032258,0.37634066117336223,0.3482457817088249,104.19521720339282,192.88050100996202,0.8184985395757574,0.7573953419048371
6,58.60479918661331,164.74285714285716,0.3557349933283846,0.2301269526198337,59.617738030202595,118.22253721681591,0.7176185921936449,0.46423147247820007
