집단,국민연금 월지급액,생애평균소득,소득대체율,평균임금대비,퇴직연금 월지급액,합산연금액,합산소득대체율,평균임금대비
1,96.90132906026375,264.44848484848484,0.3664279986923848,0.38050821555487857,69.20157651270043,166.10290557296418,0.6281106343571318,0.652246164330133
2,111.76802942540657,410.8633333333334,0.27203213418591715,0.4388861726168656,94.85953980810298,206.62756923350955,0.5029107064802801,0.8113767728055437
3,85.4840588065293,226.05806451612904,0.37815089229179033,0.33567534099178054,53.281888840292886,138.76594764682218,0.6138509057124186,0.5449005047808607
4,80.67067878286873,172.9838709677419,0.46634797991029026,0.31677435520187935,58.21597503211645,138.88665381498518,0.8028878821938539,0.5453744888747797
5,88.68528380656922,235.6516129032258,0.37634066117336223,0.3482457817088249,69.46347813559522,158.14876194216444,0.6711125801082924,0.6210121551728331
6,58.60479918661331,164.74285714285716,0.3557349933283846,0.2301269526198337,39.74515868680173,98.34995787341504,0.5969907259052247,0.38619663252541125
