집단,국민연금 월지급액,생애평균소득,소득대체율,평균임금대비,퇴직연금 월지급액,합산연금액,합산소득대체율,평균임금대비
1,110.69287580705402,264.44848484848484,0.41858010973470033,0.43466430291978153,33.62966688420446,144.3225426912585,0.5457491759650193,0.5667199172226098
2,124.11731559310213,410.8633333333334,0.30208905376427386,0.4873788495348884,44.46889346209171,168.58620905519385,0.41032186466349835,0.661997499898676
3,96.2014897457346,226.05806451612904,0.4255609723619071,0.37776011487009825,34.58288729407979,130.7843770398144,0.5785432929356211,0.5135587964838668
4,90.77766381089221,172.9838709677419,0.5247753059464166,0.3564620547922674,37.61814887811464,128.39581268900685,0.742241527899154,0.5041794787007378
5,100.24273094494939,235.6516129032258,0.42538529530929076,0.3936290971869842,45.06128074764936,145.30401169259875,0.6166052075878226,0.5705739099587689
6,68.52856533897524,164.74285714285716,0.4159729078848653,0.2690951957475494,17.269774430511642,85.79833976948689,0.5208015768179051,0.33690944675232676
